,rec,lig,pocket_change,backbone_change
5077,2D1N,1ZTQ,1.8059501400639353,0.7469979027190549
5078,2D1N,2OZR,2.583051293094781,1.5909727068199986
5079,2D1N,3WV2,1.457470839129751,1.1426055993016817
5080,1YOU,3ELM,0.5885386636582939,0.3000879870971174
5081,5UWL,3I7I,0.7350780327868015,0.32872265412248974
5082,5UWL,2OW9,1.183435575730577,0.7198970759768373
5083,5UWL,3ELM,0.7309751352485588,0.42600501490859594
5084,1FM1,1XUC,3.151032025277485,2.537323031595832
5085,1FM1,5UWN,1.7085536205962502,1.317428109434975
5086,1FM1,2D1N,1.4094553617148244,1.049030336576986
5087,1FM1,4JP4,1.2108874052820422,0.8768183606083996
5088,2OZR,5UWK,0.9126978988391804,0.5267542851492306
5089,2OZR,5UWL,0.8605423808210667,0.34325523134564734
5090,2OZR,2D1N,0.9109057247137267,0.4091564492953766
5091,1XUR,3LJZ,0.7275066519087152,0.37132343167256504
5092,1XUR,456C,0.6983702209553623,0.231987284134281
5093,1XUR,5UWL,1.1646758772250327,0.5945500972851808
5094,2OW9,1XUC,1.2665412683026658,0.39547302900029413
5095,2OW9,4JP4,0.8337902023665786,0.702514483836454
5096,2OW9,5B5O,0.6945208943777521,0.2957081894931771
5097,3KRY,3I7I,0.7415523699344317,0.3997880271677317
5098,3KRY,1ZTQ,1.083145318741952,0.6732823578063909
5099,4JP4,5UWN,1.045922348245107,0.48228247388370316
5100,4JP4,5BPA,1.0665055028710924,0.47209991880250796
5101,5UWK,3I7I,0.976302427584571,0.7581275178578686
5102,5UWK,2PJT,0.7635641988165018,0.5869782789848375
5103,5UWK,1ZTQ,1.0241359638873506,0.5761341712946159
5104,5UWK,3KRY,0.7347814138847529,0.6512940196255449
5105,5UWK,1XUR,1.1336484656850199,0.8055474070469097
5106,1XUD,5B5P,0.6689030722010476,0.5095379606401602
5107,1XUD,2PJT,0.9708132404464245,0.26681407384169276
5108,1XUD,3ELM,0.8712710829586853,0.4383832797906402
5109,3KEK,830C,0.9391502009795879,0.5430077205854301
5110,3KEK,3KRY,0.8250426797587039,0.5444819949797641
5111,1FLS,3TVC,1.3970582533877314,1.1427628800411747
5112,5UWN,3ELM,0.7172997236978566,0.39020353663184504
5113,5UWN,1YOU,0.5706195503423244,0.40670658957041655
5114,5UWN,1XUR,1.4888559044143894,0.7388243664393077
5115,3ZLY,5EYM,0.9939623337325819,0.7254366501172466
5116,3ZLY,3ZLW,0.23196541203582946,0.20730734027847067
5117,3ZLY,3EQF,0.6557594184558976,0.49928710716842617
5118,3ZLY,3W8Q,1.7257759292256738,1.0196412642161496
5119,3ZLY,5KKR,4.015143392543605,3.675227995401349
5120,3ZLY,5HZE,0.7519361448348464,0.3926021098601835
5121,3ZLY,3EQH,1.1528040384917078,0.8829832696860433
5122,3ZLY,3ZM4,0.6247062520964964,0.23221804887265357
5123,5HZE,5EYM,3.2962683163440043,1.7884187149546384
5124,5HZE,3ZLW,0.8514350555656927,0.7650537562812194
5125,5HZE,3EQF,2.8944968746127295,1.5710350091579754
5126,5HZE,3ZLY,0.48264318543251516,0.3277215281302131
5127,5HZE,3W8Q,3.946723719302487,3.373228731782516
5128,5HZE,3ZLS,0.5025513517155346,0.34338142058067367
5129,5HZE,5KKR,4.4735202673374,3.2794748563349794
5130,5HZE,3EQH,3.29740254658373,1.821764504289978
5131,5HZE,3ZM4,0.7407937809714159,0.5465237872224767
5132,3EQF,5EYM,1.0206221825606592,0.7039185128459616
5133,3EQF,4ARK,1.5407473998030956,1.1347203399957193
5134,3EQF,3ZLY,0.47934968446844745,0.368378881045045
5135,3EQF,3W8Q,3.612420682144123,3.048237742259178
5136,3EQF,5KKR,3.907580648850734,3.2523012707244012
5137,3EQF,5HZE,0.8467997975075472,0.5199109966565861
5138,3EQF,3EQH,1.1217678581861645,0.9672470384205547
5139,3EQF,3ZM4,0.8113413538411752,0.3790482441966633
5140,5KKR,5EYM,4.6404589627121355,2.2226880444311434
5141,5KKR,3ZLW,1.8440091889383,1.4411761400559855
5142,5KKR,3EQF,1.6711604501064512,1.3439282439922164
5143,5KKR,4ARK,7.099511095357443,7.617965033393104
5144,5KKR,3ZLY,1.8223685595034462,1.4122800713739487
5145,5KKR,3ZLS,1.7321125452941015,1.4163397367863417
5146,5KKR,5HZE,2.299075015581859,1.5170085695209494
5147,5KKR,3EQH,4.800648575009499,4.219812521224814
5148,3ZLS,5EYM,1.0478893649675622,0.8884347082195907
5149,3ZLS,3EQF,1.0880329433037799,0.8945091391372154
5150,3ZLS,4ARK,3.847255714575434,3.492590285160857
5151,3ZLS,3ZLY,0.14835115997749004,0.08928745712584804
5152,3ZLS,3W8Q,2.038500504183297,1.5043082130999619
5153,3ZLS,5KKR,3.8920136319277088,3.342161516144905
5154,3ZLS,5HZE,1.804381049322411,1.156558194447152
5155,3ZLS,3EQH,1.7745213097587416,1.3684209035347163
5156,3ZLS,3ZM4,0.8588867995741702,0.9793257884892046
5157,4ARK,5EYM,1.3362435879418797,0.5519229263825371
5158,4ARK,3ZLW,0.6965817101728761,0.29244315686984473
5159,4ARK,3EQF,0.9657828908367605,0.49384663611287244
5160,4ARK,3ZLY,0.6353052952571849,0.2967153518104519
5161,4ARK,3W8Q,3.2357363995186335,2.7907280668057117
5162,4ARK,3ZLS,0.6566535425930484,0.30787195854306576
5163,4ARK,5KKR,3.6571269406895706,3.021473431953357
5164,4ARK,5HZE,1.5996987886116913,0.6514128002761658
5165,4ARK,3EQH,1.236835790963992,0.5072041995094285
5166,4ARK,3ZM4,0.7716276272412442,0.40725741245556385
5167,3ZM4,5EYM,0.8538993685317647,0.807868058534312
5168,3ZM4,3ZLW,0.26499036188490277,0.26537369877212913
5169,3ZM4,4ARK,2.3049225328311884,1.9417189120295792
5170,3ZM4,3ZLY,0.1815029843648138,0.18358921536953102
5171,3ZM4,3W8Q,2.017510979331745,1.1655664574217404
5172,3ZM4,3ZLS,0.18402626624117205,0.17856861426353668
5173,3ZM4,5KKR,3.8842924035389608,3.291409044770947
5174,3ZM4,5HZE,1.4101430113644509,0.6487672333564045
5175,3ZM4,3EQH,1.2787510440105765,0.9527212699325118
5176,3ZLW,5EYM,0.9966002435553308,0.6572284610392343
5177,3ZLW,3EQF,0.9841289624916111,0.7181263584263344
5178,3ZLW,4ARK,1.3556166276556476,1.1926476614845
5179,3ZLW,3ZLY,0.3622455186603063,0.11823789578641895
5180,3ZLW,3W8Q,3.285402905632192,2.901514592989898
5181,3ZLW,3ZLS,0.4650532227605787,0.16201646006913645
5182,3ZLW,5KKR,3.9868981518237794,3.3818147938643843
5183,3ZLW,5HZE,1.7235619135963756,1.4890667499189842
5184,3ZLW,3EQH,1.0293044453922988,0.8400558513178362
5185,3ZLW,3ZM4,0.6608658177211609,0.5189655308613704
5186,3W8Q,5EYM,2.5453916900292777,2.146723334974275
5187,3W8Q,3ZLW,0.8823810806157227,0.8489414585234957
5188,3W8Q,3EQF,1.855619349298645,1.1716495410568915
5189,3W8Q,4ARK,5.760785438416352,5.148865082361708
5190,3W8Q,3ZLY,0.46020087147382044,0.4662115399687135
5191,3W8Q,3ZLS,0.9715782560824984,0.4498868746696221
5192,3W8Q,5KKR,6.800867677485474,5.14986683852558
5193,3W8Q,5HZE,1.4912640011036462,1.0885637709079508
5194,3W8Q,3EQH,5.126755090461779,4.547772430203943
5195,3W8Q,3ZM4,0.676532373005267,0.343745909066567
5196,5EYM,3ZLW,0.7192135873372572,0.5190610754044279
5197,5EYM,3EQF,1.0731300343333214,0.79895828009561
5198,5EYM,3ZLY,0.275525171263898,0.17773857206582794
5199,5EYM,3W8Q,3.7294904186942928,3.4896374648899617
5200,5EYM,3ZLS,0.6480948323854349,0.3480369951599955
5201,5EYM,5KKR,3.3134597384540774,2.8078208470432906
5202,5EYM,5HZE,1.7289878542083517,1.6566246708292136
5203,5EYM,3EQH,1.538799794966442,0.9289768565470303
5204,5EYM,3ZM4,0.9852937633010779,1.0344799015286215
5205,3EQH,5EYM,1.0713995519879596,0.5182241529755955
5206,3EQH,3ZLW,0.41729855149650513,0.3499525682146067
5207,3EQH,3EQF,0.7012142937178948,0.3705863115196166
5208,3EQH,4ARK,1.0262256544006296,0.45956922764693564
5209,3EQH,3ZLY,0.3826644813190244,0.2961759612122477
5210,3EQH,3W8Q,3.535999131139838,3.114102920585637
5211,3EQH,3ZLS,0.6297783426488766,0.2559986979133561
5212,3EQH,5KKR,3.693539518484021,3.079971444672825
5213,3EQH,5HZE,1.536768543633371,0.6253974121124293
5214,3EQH,3ZM4,0.7867070493401479,0.2880907595086771
5215,1B9T,1A4G,0.6442541815011216,0.2560148733660114
5216,1B9T,1NSC,0.6884030395763509,0.22468956362056533
5217,1B9T,1INF,0.46048184754113086,0.214741446602395
5218,1B9T,1INV,0.29526588593372294,0.23378117196137987
5219,1B9T,3K37,0.8429387828701836,0.40391321950251685
5220,1B9T,1IVB,0.8676129925710245,0.2961395363675704
5221,1B9T,1VCJ,1.0576593159290135,0.2350568016459025
5222,1B9T,1NSD,0.6771369109909866,0.23231365944265206
5223,1B9T,1B9V,0.4093305116185883,0.25142659631258746
5224,1A4G,1INF,0.7331859499846558,0.2321493054049488
5225,1A4G,1INV,0.7273159837580125,0.20241019956733622
5226,1A4G,1IVB,0.5729487058299331,0.31574910926240013
5227,1A4G,1VCJ,0.994654268595419,0.3034158562405426
5228,1A4G,1B9T,0.7061998354199543,0.25282692606891
5229,1A4G,1A4Q,0.5813861618226552,0.46842982398647576
5230,1A4G,1NSD,0.17512176387847403,0.11930772537155034
5231,1A4G,1B9V,0.7145089452112449,0.2747107569790449
5232,1IVB,1A4G,0.6471421905692865,0.28788218744158733
5233,1IVB,1NSC,0.8718770655600848,0.27196490415292274
5234,1IVB,1INF,1.4596295093918523,0.21568031899086346
5235,1IVB,1INV,1.444339730054516,0.329983332912436
5236,1IVB,3K37,0.6366488335716447,0.39232558371378634
5237,1IVB,1VCJ,1.043762016298096,0.3021563612877729
5238,1IVB,1B9T,0.7695504519835902,0.2692879499717721
5239,1IVB,1A4Q,0.8487967258948186,0.5582371487868873
5240,1INF,1A4G,0.6661742366951485,0.2472471513408275
5241,1INF,1NSC,1.3158230393306436,0.21246860730684292
5242,1INF,1INV,0.7864679923462076,0.2777934484468636
5243,1INF,3K37,0.795238447873578,0.31427668277066495
5244,1INF,1IVB,1.4031852576147954,0.2537371781106513
5245,1INF,1VCJ,1.0812152068526466,0.20295945028881698
5246,1INF,1B9S,0.5569969355453376,0.30180291582421964
5247,1INF,1B9T,0.47367213603169633,0.22036704917849348
5248,1INF,1A4Q,0.9097135300559825,0.5334592767962716
5249,1INF,1NSD,1.3163738018173679,0.2252683248524264
5250,1INF,1B9V,0.4960335472526024,0.19750949344272048
5251,3K37,1NSC,0.5053912271229388,0.2992846015538935
5252,3K37,1INF,0.9590777772400416,0.3521565308527193
5253,3K37,1INV,0.8381879510211973,0.37761064603636413
5254,3K37,1IVB,0.7097371314077658,0.32994023027747793
5255,3K37,1VCJ,0.9764306033082552,0.3638830116312741
5256,3K37,1B9S,0.8271160891918378,0.4364454433259686
5257,3K37,1B9T,0.8183836731866425,0.3231367568636589
5258,3K37,1A4Q,0.5404353674248538,0.4419464522616585
5259,3K37,1NSD,0.500534158071381,0.3124470864293366
5260,1B9S,1NSC,0.7017879057848473,0.2950299984747314
5261,1B9S,1INF,0.5169708149687098,0.2558462428881856
5262,1B9S,1INV,0.4913408579689632,0.3738182862182003
5263,1B9S,3K37,0.7954049348707027,0.47121957608835563
5264,1B9S,1IVB,0.8354301188708028,0.34931870198367027
5265,1B9S,1A4Q,0.8898809661175298,0.6103234505454597
5266,1B9S,1NSD,0.7073480298227439,0.3022310374531388
5267,1INV,1NSC,1.2828746541074305,0.1514876232568193
5268,1INV,1INF,0.7761576649948336,0.19668700459811322
5269,1INV,3K37,0.7371048120430413,0.3224143297063577
5270,1INV,1IVB,1.3102877578621273,0.30322433939247073
5271,1INV,1B9S,0.41272358395996284,0.24505509584581192
5272,1INV,1B9T,0.3421856359258261,0.1981835696336282
5273,1INV,1A4Q,0.8426099658474582,0.4698991913166073
5274,1INV,1B9V,0.37906176204471526,0.24330228112370827
5275,1NSC,1A4G,0.1937375606954998,0.13776317471549684
5276,1NSC,1INF,1.3833063161646753,0.18322178424582197
5277,1NSC,1INV,1.2634054689735428,0.2099955025973464
5278,1NSC,3K37,0.4875708987992741,0.2812352622401268
5279,1NSC,1IVB,0.5867755839650284,0.2842862407269587
5280,1NSC,1VCJ,0.9935714471482336,0.22587385860253986
5281,1NSC,1B9T,0.6886999716446893,0.19851906251495935
5282,1NSC,1A4Q,0.5476774118450161,0.380717217892756
5283,1NSC,1NSD,0.09417262576624184,0.05465428536803792
5284,1VCJ,1A4G,0.7527918038873699,0.27666030267626524
5285,1VCJ,1NSC,0.6843958704924875,0.25583677324703474
5286,1VCJ,1INF,0.8947315535629531,0.18645542362720563
5287,1VCJ,1INV,0.8262237693150276,0.2838749724790838
5288,1VCJ,3K37,0.7344951282737987,0.33931755038606515
5289,1VCJ,1IVB,0.8136593567215262,0.31419579882614757
5290,1VCJ,1A4Q,1.0214240317476275,0.516502791215433
5291,1NSD,1A4G,0.18524339026363007,0.12247605731482604
5292,1NSD,1NSC,0.09580047673828977,0.05647300239937707
5293,1NSD,1INF,1.3835673893707643,0.1830567610818521
5294,1NSD,3K37,0.4790617418896783,0.287586350668645
5295,1NSD,1IVB,0.5759147140093747,0.2822985023772603
5296,1NSD,1B9S,0.7890868464763882,0.3102494963734847
5297,1NSD,1A4Q,0.5402599468949906,0.3795719518966954
5298,1NSD,1B9V,0.6411779036793661,0.23186803512835855
5299,1A4Q,1INV,0.7555682416672178,0.3632145065629666
5300,1A4Q,3K37,0.2612133800297021,0.13351404420509255
5301,1A4Q,1VCJ,0.7499399918522216,0.3377184141747779
5302,1A4Q,1B9S,0.849180177794427,0.5180360749986465
5303,1A4Q,1B9T,0.7455094798963889,0.30673115264022266
5304,1A4Q,1NSD,0.3346758253085766,0.2922554058049626
5305,1A4Q,1B9V,0.7044272574666218,0.29793318347941977
5306,1B9V,1A4G,0.7177672188723899,0.26827224977622965
5307,1B9V,1INF,0.5801537030381998,0.2170184323968826
5308,1B9V,1INV,0.4364069202017765,0.27887950404749656
5309,1B9V,1IVB,0.8693610297224045,0.25348569979389396
5310,1B9V,1VCJ,1.047172757476053,0.25429215481410394
5311,1B9V,1B9S,0.3755036816402368,0.24272103328718495
5312,1B9V,1B9T,0.3139932814916862,0.22730407576007639
5313,1B9V,1A4Q,0.8258758934484708,0.5688010332133856
5314,1B9V,1NSD,0.7518922455908102,0.25670644713368573
5315,1DB4,1AYP,0.842299928892771,0.5316049598464384
5316,1DB4,1KVO,0.9729184189848611,0.46194932819323714
5317,1DB4,1DCY,0.10750363834803274,0.08096912991998881
5318,1DB4,1DB5,0.17295698611972507,0.19055795268981562
5319,1DB4,3U8D,0.6438106329873268,0.15565546890488646
5320,1DB4,5G3N,0.5618631505980797,0.5162282010463553
5321,1DB4,1KQU,0.5250133197505501,0.3586133789411034
5322,1DB4,1POE,1.3708558778507092,0.444977415157219
5323,3U8D,1AYP,0.8767019251860925,0.5146164191157605
5324,3U8D,1KVO,0.7242019623485592,0.4028419872191403
5325,3U8D,1DCY,0.6322336224715188,0.18284607597648933
5326,3U8D,1DB5,0.6284207410145107,0.19262719250956628
5327,3U8D,5G3N,0.46934610430363677,0.42417478708664363
5328,3U8D,1KQU,0.32473628274853006,0.25474765636027225
5329,3U8D,1POE,1.0478157952334657,0.4679350759390846
5330,3U8D,1DB4,0.6227274538285795,0.20875724714436808
5331,1KQU,1AYP,0.9221403573804156,0.3933948398238096
5332,1KQU,1KVO,0.8713784816790765,0.32793771185568577
5333,1KQU,1DCY,0.6481880078714717,0.1651374427560259
5334,1KQU,1DB5,0.7575775926091862,0.2242669540228016
5335,1KQU,3U8D,0.3081198639729555,0.23293717451863688
5336,1KQU,5G3N,0.4270078506836319,0.3863163643095308
5337,1KQU,1POE,1.292628297405808,0.3393683207708964
5338,1KQU,1DB4,0.7480416874728198,0.284240117584489
5339,1KVO,1AYP,0.8107318182241773,0.22219310920408084
5340,1KVO,1DCY,0.9037457141195598,0.2615931956301608
5341,1KVO,1DB5,0.9972578434633678,0.4276635489623959
5342,1KVO,3U8D,0.6855787780186643,0.3885032532396315
5343,1KVO,5G3N,0.8095857632815117,0.3059973856097449
5344,1KVO,1KQU,0.6215503197650207,0.3128921539444541
5345,1KVO,1POE,0.8164249353124874,0.2711733762742941
5346,1KVO,1DB4,0.9864823947499094,0.4309916214705099
5347,1AYP,1KVO,0.8618325365102283,0.47354053296801896
5348,1AYP,1DCY,1.0508254990759391,0.4474374657025096
5349,1AYP,1DB5,0.930206894014252,0.4775114890997085
5350,1AYP,3U8D,0.6231216032746196,0.5366723395145301
5351,1AYP,5G3N,0.7869650564033956,0.43527298495148037
5352,1AYP,1KQU,0.5569334689968716,0.42133846252152135
5353,1AYP,1POE,0.41493971162774246,0.3181104929333301
5354,1AYP,1DB4,0.9145503556071568,0.5201230623612071
5355,1DB5,1AYP,0.8273262081923344,0.383260485831763
5356,1DB5,1KVO,0.8898878668598736,0.3947106535172318
5357,1DB5,1DCY,0.14702562944699668,0.10090377311365291
5358,1DB5,3U8D,0.7094851735860747,0.20748666050065315
5359,1DB5,5G3N,0.7850193241479568,0.44782711507902206
5360,1DB5,1KQU,0.5504472286379065,0.28553502412138376
5361,1DB5,1POE,1.5074398769963002,0.3813577716528137
5362,1DB5,1DB4,0.17086279390090295,0.1839029247029155
5363,1POE,1AYP,0.6123935232125886,0.35388177078271205
5364,1POE,1KVO,0.8175124335124013,0.4067848609239566
5365,1POE,1DCY,0.8619177531033649,0.44314106106295176
5366,1POE,1DB5,0.81649870964818,0.4619733037019915
5367,1POE,3U8D,0.6639551888144426,0.5511565617458926
5368,1POE,5G3N,0.5913216872716889,0.351401337504569
5369,1POE,1KQU,0.5448572364971078,0.38139546405273284
5370,1POE,1DB4,0.9269466874045793,0.5292238814213391
5371,1DCY,1AYP,0.8361276180207317,0.5106195583145366
5372,1DCY,1KVO,1.0062656516267636,0.4291100092050994
5373,1DCY,1DB5,0.1631231073396655,0.1326197572008036
5374,1DCY,3U8D,0.8290635003853647,0.17319674105222285
5375,1DCY,5G3N,0.5814151318598061,0.49076725644647473
5376,1DCY,1KQU,0.4973717118195503,0.32879307913775735
5377,1DCY,1POE,1.4574354777742307,0.41631078134810146
5378,1DCY,1DB4,0.11791510918017739,0.1075081392267595
5379,5G3N,1AYP,0.817891418026511,0.3625485643861567
5380,5G3N,1KVO,0.9727454310785588,0.5130944519936528
5381,5G3N,1DCY,0.8461120659848367,0.3481262701951688
5382,5G3N,1DB5,0.8606793322971563,0.4730954801446876
5383,5G3N,3U8D,0.5961788593394037,0.48938509297971916
5384,5G3N,1KQU,0.4522400038172562,0.39081794568144773
5385,5G3N,1POE,1.2437016712454896,0.4562346884105731
5386,5G3N,1DB4,0.870021270157412,0.530335349880935
5387,5WRY,4HHZ,0.8573925755285199,0.7884262318549043
5388,5WRY,1WOK,0.9006592834849014,0.5563120751880186
5389,5WRY,5WRQ,0.3561212565932995,0.2474819185314352
5390,4UND,4GV7,0.6770328647857503,0.6258069457375288
5391,5KPP,5WRY,0.3762530177066137,0.276485307023719
5392,5KPP,4UND,1.0554095610062544,1.2271472461104098
5393,5WS0,5WRY,0.358929314785026,0.29963422145453755
5394,5WS0,3L3M,1.4033256859222776,1.1836104478702836
5395,5WS0,3GN7,0.842286699442637,0.6031887142511876
5396,5WS0,2RCW,1.3400355064462233,1.0937490114281245
5397,5WS0,4L6S,0.49012587498859256,0.46221075039182846
5398,1WOK,1UK0,0.867931822292597,0.6461273647111463
5399,1WOK,4UXB,0.9898099144111793,0.7213621836497949
5400,1UK1,5WTC,0.5619478877720147,0.37782781414667865
5401,1UK1,1WOK,0.8447906392343202,0.560044258455143
5402,1UK1,5WRY,1.1003170452192408,0.47808113477585706
5403,1UK1,3L3L,1.065710012240046,0.780983674605302
5404,1UK1,5WRZ,0.5564448160719383,0.35800418991961475
5405,1UK1,5WS1,0.5313920036455777,0.3909503804832524
5406,1UK1,5WS0,0.5027590610515018,0.3990503309943077
5407,1UK1,4L6S,0.6143853237887089,0.5134517179508382
5408,4PJT,2RD6,0.677616326813069,0.49355202360035005
5409,4PJT,1WOK,0.9775308544637201,0.59484675897803
5410,4PJT,4GV7,0.5798725565313314,0.5761142826442222
5411,4PJT,4UXB,1.1774211872452072,0.8693603251816817
5412,2RD6,1WOK,0.8229983552127714,0.5110935335141698
5413,2RD6,5KPO,1.217836912739857,0.8527967434941846
5414,2RD6,5KPP,1.29103242800432,0.8164108734489736
5415,2RD6,1UK1,1.0905196882570207,0.8077118474873501
5416,2RD6,5WS1,0.8260521745761288,0.5888563492058142
5417,2RD6,5WS0,0.9066922335895531,0.6686964931865582
5418,2RD6,4UXB,1.255466499584496,0.683043044031633
5419,1UK0,4GV7,0.9344464637144214,0.6149172708584468
5420,1UK0,5KPN,0.7445099272313513,0.5071529777662186
5421,1UK0,3L3M,1.6039976384778203,1.3794787965025046
5422,1UK0,5KPP,1.0189742426805386,0.4449176890167433
5423,1UK0,4RV6,1.229550665893846,1.3565434014435365
5424,5WS1,1UK0,0.8254264566235555,0.5837445502957601
5425,5WS1,5KPO,0.3164900862326406,0.3144596776836235
5426,5WS1,5WRQ,0.3598584491828364,0.3212846090306844
5427,5WS1,2RCW,1.2196859750680822,1.0267006733840556
5428,4RV6,4GV7,0.3471777642649365,0.32097819240565245
5429,4RV6,5KPO,1.221024587079851,0.6424583644097099
5430,4RV6,1UK1,0.8220615201170424,0.5192725681181308
5431,4RV6,5WRQ,1.3257609304758227,0.708858501395024
5432,3GJW,5WTC,1.2871607241248975,0.8331030848580508
5433,3GJW,4HHZ,1.9257247484565865,0.8068619460601667
5434,3GJW,1WOK,0.8510256459120371,0.44664684035600266
5435,3GJW,3GN7,0.5045926850220661,0.27448223986261916
5436,3GJW,5A00,1.3552096633285007,0.7612468938086597
5437,3GJW,5WRQ,1.227144916894017,0.6907323106674542
5438,4GV7,2RCW,1.7085541042015984,0.8229902794079648
5439,3GN7,4GV7,0.920622387651507,0.629997817456537
5440,3GN7,5KPO,1.4633683001275457,0.9061953431793832
5441,3GN7,2RCW,0.7994534659102082,0.39161857860820576
5442,3GN7,5KPQ,1.3785430011320468,0.8373546782235461
5443,3L3M,4HHZ,1.969320498293764,0.8456895280052702
5444,3L3M,4GV7,0.9334167032657409,0.6187192416597362
5445,3L3M,5KPO,1.2118991482192505,0.8678917943307598
5446,3L3M,5WS1,0.7051452332675874,0.5490648868758593
5447,4L6S,5A00,1.6161940599186224,1.3546334243202898
5448,4L6S,4UXB,1.3339377009903632,0.9220712192305607
5449,3L3L,3L3M,0.9349521805953501,0.2958027598371466
5450,3L3L,4UND,0.7116201176054694,0.5724306847897732
5451,4UXB,4GV7,0.3776311692644029,0.4016349918354555
5452,4UXB,5KPP,1.1332866304102711,0.6425950318824449
5453,4UXB,3L3L,1.029871250043745,0.6357203263490422
5454,4UXB,3GN7,1.1008401006834407,0.35828317478404353
5455,4UXB,5WS1,1.0606450438723172,0.34928116658837066
5456,5KPQ,5WTC,0.1831417421760334,0.10482461542977459
5457,5KPQ,5WRY,0.3266475776735532,0.2464840258515749
5458,5KPQ,5WS1,0.33112751104586347,0.21172584474582598
5459,5A00,1WOK,0.6670200334322801,0.28435857644882084
5460,5A00,3GJW,0.6467106455679459,0.31266467661058256
5461,5A00,3L3L,0.6387639342013322,0.30955839513733063
5462,4HHZ,1WOK,2.2474451520645524,1.0403449748360705
5463,4HHZ,4GV7,0.4703203163802305,0.41417709577747813
5464,4HHZ,1UK1,0.818774773080032,0.6511420735907016
5465,4HHZ,3GN7,2.1153861367283953,1.070615510549222
5466,4HHZ,4L6S,1.0630234577820343,0.7682096068131404
5467,5KPO,2RD6,0.7518545492034313,0.6590334914533127
5468,5KPO,5WRQ,0.21787715193047066,0.09067218120484684
5469,5KPO,2RCW,1.127628144628423,0.8334618167618719
5470,5KPO,5KPQ,0.2834623283017785,0.2438302688346961
5471,5KPN,5WRZ,0.19602929589345794,0.1549552354714099
5472,5KPN,5WS0,0.2741761523181768,0.20174878296676743
